"Contract ID","Plan ID","Organization Type","Plan Type","Offers Part D","SNP Plan","EGHP","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date"
"S5588","803","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","PARAMOUNT INSURANCE COMPANY","Paramount Prescription Drug Plan","Paramount Enh. Prescription Drug Plan Empl (PDP)","Promedica Health System",01/01/2006 0:00:00
"S5593","002","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","HM HEALTH INSURANCE COMPANY","HM Health Insurance Company","Blue Rx Plus (PDP)","Highmark Health",01/01/2006 0:00:00
"S5593","003","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","HM HEALTH INSURANCE COMPANY","HM Health Insurance Company","Blue Rx Complete (PDP)","Highmark Health",01/01/2006 0:00:00
"S5593","007","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","HM HEALTH INSURANCE COMPANY","HM Health Insurance Company","First State Plus (PDP)","Highmark Health",01/01/2006 0:00:00
"S5593","008","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","HM HEALTH INSURANCE COMPANY","HM Health Insurance Company","First State Complete (PDP)","Highmark Health",01/01/2006 0:00:00
"S5593","801","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","HM HEALTH INSURANCE COMPANY","HM Health Insurance Company","Blue Rx Employer Group Calendar (PDP)","Highmark Health",01/01/2006 0:00:00
"S5593","802","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","HM HEALTH INSURANCE COMPANY","HM Health Insurance Company","Blue Rx Employer Group Non-Calendar (PDP)","Highmark Health",01/01/2006 0:00:00
"S5593","805","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","HM HEALTH INSURANCE COMPANY","HM Health Insurance Company","First State Employer Group Calendar (PDP)","Highmark Health",01/01/2006 0:00:00
"S5593","806","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","HM HEALTH INSURANCE COMPANY","HM Health Insurance Company","First State Employer Group Non Calendar (PDP)","Highmark Health",01/01/2006 0:00:00
"S5596","001","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Plus (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","003","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Premier (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","005","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Standard (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","006","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Plus (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","007","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Premier (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","009","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Standard (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","010","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Plus (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","011","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Premier (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","013","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Standard (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","014","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Plus (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","015","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Premier (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","017","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Standard (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","018","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Plus (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","019","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Premier (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","033","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue Cross MedicareRx Standard (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","034","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue Cross MedicareRx Plus (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","035","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue Cross MedicareRx Gold (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","043","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Value (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","044","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Plus (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","045","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Premier (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","046","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Standard (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","056","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Standard (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","057","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Plus (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","058","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Premier (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","059","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Standard (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","060","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Plus (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","061","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Premier (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","062","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Standard (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","063","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Plus (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","064","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx Premier (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","803","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5596","804","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","ANTHEM INSURANCE COMPANIES, INC.","Blue MedicareRx","Blue MedicareRx (PDP)","WellPoint, Inc.",01/01/2006 0:00:00
"S5601","002","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","003","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","004","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","005","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","006","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","007","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","008","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","009","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","010","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","011","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","012","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","013","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","014","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","015","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","016","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","017","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","018","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","019","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","020","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","021","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","022","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","023","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","024","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","025","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","026","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","027","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","028","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","029","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","030","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","031","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","032","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","033","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","034","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","035","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","036","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","037","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","038","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","040","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","041","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","042","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","044","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","045","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","046","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","048","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","049","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","050","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","051","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","052","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","053","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","054","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","055","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","056","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","057","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","058","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","059","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","060","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","061","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","062","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","063","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","064","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","065","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","066","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","067","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","068","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Basic (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","107","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","108","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","109","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Plus (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","110","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","111","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","112","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","113","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","114","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","115","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","116","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","117","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","118","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","119","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","120","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","121","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","122","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
